a	b
2.796650711252888	8.64938265477211
3.6244684994850997	8.98490574873075
-2.040534771014589	-6.504591341213595
2.571675336300032	7.054216195399366
-1.8874129162335933	-6.963756892272581
1.5923620191688013	8.149893950613773
1.5854576015216206	6.519299772444182
0.18046040815934994	8.789804541840313
2.893577479727674	7.031634208392285
1.2015176219521935	8.280205618511303
-0.426164423167793	-1.4449893063102648
-2.0048009848279325	-6.09462524546471
2.7925640593787016	7.729199231231651
-2.450428830064609	-7.174008757700161
5.076155502199274	6.00242955562114
0.7907510808830029	10.016098237439355
0.8578000427889214	9.581693850242484
-0.039551262830943346	-0.01425663952197212
3.0533526282485566	8.21852338441392
1.8964551801846805	7.271969698151171
1.2031672128439046	6.798649474801397
1.686772495032475	7.790002332325604
2.4799566487061826	6.890664874586246
4.73419479829197	7.995987004224081
0.9281579166923943	8.081128587253565
1.7880912350003777	5.91881070183857
2.931157015451702	6.815942244018453
-0.23777640896453622	-2.037706016254135
2.9161222107381493	7.681534099565738
0.3025922111686321	8.442653088777588
4.960951996449415	10.600341466076094
3.2058282337630075	8.655165692366618
0.2818779903045998	6.532350272994525
0.7961265158942072	8.186287649561738
4.109677941928602	7.135900239306211
0.8441296431468515	7.179337443326757
1.8182719763702062	8.264408238255259
3.8948187912926997	6.031942177733513
-1.603368429626367	-5.001834592607466
-0.8816954350836865	-4.409952845090689
0.781393982389935	8.437064550364589
-4.926161573116016	-15.309098463151667
0.5562627490900531	8.584055670159138
1.9435285810348428	7.815861095890297
0.9643909592507348	7.6562955460243085
1.285989156294781	6.951456176333057
2.2694611255927004	8.516755259415865
0.7797863433905698	7.1625600881568605
-1.544307325235435	-4.492188817632808
-2.0906752364870185	-6.780249761197804
0.17130899111240672	7.132050592967874
-1.844581193052993	-4.8210526032655725
-4.534991187511479	-13.311679387260382
3.4017440510253962	6.845856254099863
-0.7097189554554781	-3.4062366200218204
0.10345948760499601	8.947595345688205
-0.10177867656088702	-0.8810178677099322
3.2613592972711634	10.030620579930602
0.9451490042398708	8.49044131588233
-3.0569445495230543	-9.647926997915462
-1.2928449445591434	-4.666610152850467
-0.6365157079115529	-1.449801657802151
0.149577941333632	8.77802980047448
2.1368240699947187	7.590751499219532
0.897768106684585	7.199535355057198
1.1694257857957262	7.7554999305586
-0.45019289153618347	-4.199183886654663
1.8566225305936614	7.949012448984559
1.58697184134251	9.160460594171562
2.374097678900484	8.781241238293326
2.380323925483911	7.239699006211196
0.8819453733747309	8.35264464667749
-0.40727224706222254	-0.5970189120993492
0.9885351455486128	9.431308415626175
3.7303661085704847	8.452598350099347
0.8833322081855883	9.376912538308236
0.40648634266719297	8.051033292200168
4.914572404168888	8.245036593097243
0.909914616279393	8.372702131860056
-0.12256288246981795	1.2878761661474245
2.8507465146356266	7.705197495459895
0.9835416696061803	7.2913148973979744
-0.8966209543992238	-3.0149243652318725
1.2633319157174432	8.036408637185346
3.3741775658651787	8.5274085169491
0.5794911983269291	7.723605436667926
1.4761554330492108	7.9692938819488015
3.019357358463353	7.354084326498392
5.6859424504483425	8.895242268569097
1.6822617437285479	9.545672715314515
-2.076085610642984	-5.7762491806051415
3.1617939547130804	8.215515160541422
1.384696797214394	10.935071240436875
0.8901451585734301	8.012209170689484
1.8524320672960513	8.857686107390965
0.9784232632289691	8.685074842885712
1.6086599828450425	7.455253416127446
2.7095475696045366	7.734047226506993
4.296455260167677	6.856526922613938
4.369301117469751	7.926972265171361
0.1695961305804392	8.15719965144824
2.1279434069071326	6.019756678833653
4.477919352249387	7.7331124569946335
2.2870730888099344	8.55288375425492
-1.362676830172144	-3.516586065393474
1.511459454122742	9.43740477123746
1.0123458753796915	6.728395978247329
-2.2933591489794423	-4.891304632802996
-0.8626358108683767	-2.253851254870447
-1.8226002882445393	-6.174528735386939
0.12729549563684006	9.630837401433809
-0.7941640669875727	-1.7483336022005094
-1.8857500874589253	-6.734190786837654
-0.7986650957804033	-2.9129382231890513
2.5004058827155244	7.438285507933064
0.25781713542548834	7.999640365669894
-1.0938545195888372	-3.2650202109511577
5.154430348545639	7.1160629754642475
-1.5425727975482837	-3.4276435615155973
0.5545965980100864	7.165784206164267
4.243546727230308	7.674560719801277
1.520641937318089	9.17517189701066
0.5567479568175415	7.1713840781913785
3.266683119142122	8.256135677640854
4.127154889784425	8.319766871652282
2.03205273603512	9.019741622403696
2.2568435836490375	7.7836867683290025
3.527844310617355	6.684105764187209
-0.3532233972232546	0.14037787473184427
4.604619169345755	9.255742687879122
0.8133015637866994	9.030629523260599
-0.38003379443710705	-1.2163546719127531
1.3009287519344315	7.948273853414997
2.5986012051603815	6.607598203174298
0.2432989490052857	7.736940468761667
-0.6883502596759337	-1.313273874148586
0.6952741941819578	8.748726674580215
2.252175835857397	8.496347199478773
1.4436811183067662	6.761373446488034
-2.870504244121589	-6.396572299535505
2.2171326458902336	7.7399403892809895
1.2181906777062288	6.708329558415018
3.0457613655507	8.104859591611579
3.3511534185616285	8.216499751215508
0.20225264877763505	10.602291577246321
2.923670799175629	8.439013526836009
0.795270506513013	9.184564829068814
5.884927642202924	7.691905400091535
-1.3237922336814605	-3.6158406683282642
-1.9084563901304366	-5.436560918941375
-0.927792898229058	-3.164624114455811
-1.2309234797130792	-2.135395340755389
2.919883147285314	9.085359050215912
1.745940235867042	7.9955855366199735
-0.919348231681075	-2.2969642371040266
-1.333243303603965	-4.918085561388868
1.322543435727059	7.6932860572277
2.0620193687770376	8.518615652365607
4.825198217669666	8.123719164405307
2.4983472281413777	8.478258879896417
2.273170023190969	8.194564776463155
1.7369116368409103	10.329978792353014
0.8747673323044958	9.009263934155133
1.9035217888128644	6.582927926706269
-0.2730231617551133	-0.8629979011797579
0.7280654637751152	5.550796534406207
3.2894769625786036	7.795169437041597
2.924419767739309	8.26217988785353
3.4093650809480023	10.66160830272893
3.083017171927969	7.872499554973526
0.9383831297101151	8.619724058657694
0.2839033028004444	9.39082080421466
1.9486854103053155	7.418663338552829
2.824693287924296	8.231237146550844
0.776304958996523	6.2102034378442434
-0.3676337604231328	-0.4939002682823683
0.2461214609093374	7.10558184975163
0.6464665406761689	8.903466722296457
2.1273817692798707	8.9475913133454
0.020969061070240325	9.384166543779747
-1.8347434700696605	-5.057514555640951
-2.9026666001472186	-8.49161955211668
-0.313343345950444	-0.23997198879020953
0.8321682861268154	7.25745427588303
0.07527864919948646	7.725730914573029
-0.22273306913887114	-0.9465655660899881
2.2182992259032854	7.540326902226338
3.3078410390479744	7.679629708067166
3.950306226942951	10.096025669629654
3.047326868078521	7.837234583603922
4.294842634256041	6.861207411490655
2.7609679060997414	8.791278252905677
0.7166768149415731	8.32212431907068
1.0924397465123827	8.80036667801601
1.3378964415059245	8.671833960757379
5.29931280091339	8.39097862941298
0.3132104843220158	7.226840271746541
-0.33957601304524543	-0.03733822347251892
-0.16316656248706796	-1.3319899696497184
0.40503417648176	9.109078268097662
2.3737112296656147	7.652159420932495
1.2128160692054053	8.522437125320268
1.6887571806148376	9.244631346932973
2.772054931191205	8.762613909609254
0.6607301389578093	7.282714178472585
1.5052551998070731	9.446309304461476
-0.3073111804146167	-2.892085534889591
4.775790310188949	8.809461326912247
1.3408639833063598	7.372857847641836
-1.0730111792744665	-3.788146120355791
-0.984263206455789	-3.5481100865667123
4.134413210532808	7.546106970738151
-0.9902033197272244	-3.3472462211862024
3.4367609894278397	7.6846679515296135
-1.705663179561164	-4.573549829935466
3.1754661496129923	10.364743687179036
-0.6617775123463925	-2.2150135927951315
1.3523072596104055	7.562292705927718
1.2871507705135672	6.885102039488089
0.44928349635349984	7.850098524281871
3.3277691771426268	7.802978170854669
0.6763659542587185	9.069006773978684
4.203339510935426	7.511058316072558
0.2581273384147904	8.352557183313671
1.521150271191881	7.648705638847877
-3.091182545150513	-6.970197143854504
3.0653757734199276	5.858970509709648
0.40712183155969517	8.675667533229266
0.1413053858846638	8.575011792736287
-0.8061520712017576	-1.5798149965718777
1.3833911998898631	8.889491378015741
3.351213452974169	7.08566504020839
2.100820218031768	6.717188736465602
2.0186448005001223	8.448770296132752
-1.6659178162910204	-5.516833393565598
1.1125926673301423	5.327655590869074
-0.9141726313879921	-1.2128103786784785
-0.6325403524096218	-3.2833908417104842
4.938007639778137	7.959552614773954
0.6415579467667777	8.51092117509383
-1.875181168193719	-3.9411416524203693
0.889019657428851	7.412387144810441
-0.9830534454829691	-2.0194478234414306
1.173494833944591	6.458609839608186
2.2547374386819645	7.068716116509679
1.5973837849745411	7.019463631020103
4.483473634007051	5.426430368488788
-2.309488614021806	-7.553865725388623
-0.29198511181347375	-2.1776541965570964
-1.2110283951768368	-3.2788900831871226
-0.8536915628507677	-1.4108643932447937
0.18604244063575548	8.658561147531836
2.7646437961934436	6.518205851620982
0.3182144388376309	8.385034546162164
1.2858918411711477	8.42338856707803
0.5520328751174644	7.902048799709297
-2.7599012829451324	-8.934636290525143
3.7486681961054247	9.504697173327289
0.7913931989400775	9.477171794354765
-3.908680489407466	-11.176713681308737
3.0485418102849087	8.531511744645613
0.6791419031398118	7.019793880204897
3.766312444143348	8.311333512774903
1.499528652681849	7.3305574360587125
2.660358787746777	7.990263582593681
-2.891806156304029	-9.140180275089408
1.6138923570801351	8.891800655731895
-3.0861376080840976	-10.32143029886021
1.8785805430036788	6.394252685380236
1.980497496531529	8.505594871869778
3.337971993517794	7.922141868734177
3.4937565200667886	7.929066796494721
-2.85068311842298	-7.689131038233995
-1.248637193958698	-2.918801203877226
0.49679593018499035	7.862685457221169
-1.678549554401667	-3.435226659919003
-2.5649049126802765	-6.205909556854156
0.3435340859456303	6.286242116247008
2.8164384816935737	7.159022260041879
0.43002446156342355	6.755656681143013
0.6956738525345227	7.9008032018693095
-1.6839407928374373	-5.331870918118784
6.109343275122946	7.317044930917539
0.7789356173329695	7.773245757298133
0.3783990908045888	7.415323858097783
0.8617479128463059	8.357314960071502
1.8241792798527088	8.241125180675816
3.495283311484073	7.932528080204864
3.4294488620663333	6.608865967046592
0.11318094169359161	7.897869902531158
2.3509477154547076	6.681541435449686
2.885137526860963	7.727559725450064
-1.1966937862150067	-3.053927633297542
0.2050598016583005	7.5336768454402625
3.055003415547885	7.348608293730897
2.1457477297439658	10.441190611876724
-0.29231609724941965	-0.3863989633844072
2.663424329401318	6.196038352978709
2.9038497112363446	6.8708055739283935
-2.177399359142635	-5.576303939798319
-3.109530368560895	-9.430157899660664
1.3862775689095093	7.661819003578758
1.5869121259771664	8.54771026580995
-0.5492276129342513	-3.2370238290370277
5.534183747127172	7.307304619535062
-1.4621832993818145	-3.2069829231561053
0.42962329234647134	6.406873002710845
-1.9987042657229313	-5.765323264781172
1.5131987978269752	7.728450013944965
1.770790645993737	9.150085952919394
3.297335399178384	8.713669100585859
-0.06405408154058145	-1.8256328981556769
-0.2650826423513817	-2.4186689996056874
-1.1190927263274197	-3.3577801346809775
-3.9284892668664035	-9.394402268016353
4.170033086852605	7.317199487207871
0.6003460519575141	8.226541468946127
3.5387198316372035	7.632619216604434
-0.46682664927817297	-2.119092205858708
0.9110708678833828	8.898969735528825
0.19055048314070966	8.33755567469839
2.0206154029790944	6.935687415309715
-0.07917974406241068	-1.2846242172399684
4.023690329015381	8.017978126067431
1.6370030228354155	7.662012706063398
5.326131511130109	9.590465052674075
4.273764365204142	8.886758788023656
-0.030585072715032746	-0.7555160453140162
-2.236769399836693	-7.186955696893233
6.382930709279752	8.705596155514659
5.51611277599291	10.841039318186096
3.9355785401687915	9.128065724746182
4.975810151120126	6.772396436443268
-0.7802911142433753	-3.627669395300237
0.7139845143619277	8.701723713285825
6.160397828303706	8.772108409939447
-3.510176371458221	-10.8011334764822
3.8577417246384416	7.5498044228038745
1.3614039549371546	6.60648177043236
4.429558129938087	9.21668636184995
1.534869685342061	9.034991297645288
1.6584554167369556	7.777383577806814
4.212339887141788	8.840000868898322
1.3827812141688438	9.285848815561126
1.2048250002418894	7.5558097225906975
5.797659967741782	8.70865528180593
-1.6532983285691336	-4.9431326973842316
1.2035892845113274	9.085211911734655
-0.17232527301461253	-0.5421567364872732
0.8125999549119587	8.407290558149908
-1.180812667687185	-2.3209841961073754
3.419999444942159	7.787060343510246
1.2897759931384083	8.555173517730939
5.542846289992474	6.707312411778247
-0.0958251173379725	-0.47798956158804784
0.23449554181494747	7.7285499984153425
1.9144211940047686	6.757083061126229
-1.0831823941943162	-2.7215366044749323
-0.7343784690026283	-2.959899956800338
-1.2341402272952622	-2.68987657702053
1.570208916094476	6.433533437472467
-2.528339662877031	-8.392262924041638
1.8795971111372114	7.965702732288305
-3.300457417700563	-10.004887545098644
3.2777161072407073	8.852688522865835
-1.9476952390940836	-6.566681019902299
4.149828038399445	8.1942304766773
-3.774748366615401	-11.296877292671825
-1.144489854074839	-5.343550997067668
1.5679013251351175	7.823187857495404
2.992259920940584	9.326480402677435
1.93612644731658	9.775778825739232
4.7227886563250046	6.496921839439914
1.9016502452209698	9.608723582291944
1.0481126531465712	7.492953074111754
4.094619815765126	8.106767483932986
0.29524487141964373	7.380418558837458
-0.6453968424204446	-0.4353167156362734
-0.8522908693997078	-2.8095169814922243
-2.7494179958239355	-6.660516163650722
0.6174574666386401	8.539004087998887
0.9710569041101231	8.385233739476197
3.443802314554028	8.879453105439044
3.4854914678845836	6.875264632611268
2.582506341837915	5.6545300161457055
0.6888671714090427	9.221621834826585
1.0325574330968643	8.55238101658457
0.6752712929121927	5.714860251426496
3.8337368529837166	7.6120139954455475
1.7456704628540671	6.857952827822657
-2.39308111746392	-7.778750279319377
3.6971644945386726	6.6599948383447565
-0.8424779790544912	-3.3201806649020185
2.045060229442757	8.218143698983807
2.710937644787604	7.148129209004802
0.033407157566027856	7.776119401846456
-1.9278077336378243	-5.022423328425137
4.404284341022894	7.981100210075454
0.7803578071655557	7.540219038347971
1.1148365851395083	9.033481273112569
1.2544138650947454	8.665185759595456
-1.809515361577159	-3.9132338103500035
1.0190300605071556	9.502059379201867
3.9519294911623923	6.141294261459755
3.0545434740219397	9.336377967200356
2.666186479440431	7.009907420172985
3.034282732174132	8.035522336514248
3.9017330847005405	6.934008982602056
2.7220377964440745	7.156107029269225
2.7343535577640647	7.571081039543196
-2.9049713364077934	-10.333364162504319
-0.7468033223713324	-0.705269404122062
1.227625521264612	7.487633570400332
0.8925140533442193	6.931053447041668
4.895912601399273	8.54120836688782
1.7680878415676502	8.67365421393865
-2.6422908488068964	-8.426683916561995
0.9898749524848258	6.910053522494353
0.6503019023913736	7.866164752880941
1.5042366591267613	6.060634577362498
-1.6564739579375751	-5.799376608983028
1.4341278831638402	8.92778652523902
4.5101781263183165	9.794267419687529
3.1395583971448535	7.180006702729514
3.913698365640134	9.66651866896152
2.822623868160675	6.8032731002183215
3.1796525523860124	8.14628107111841
3.2724608751232456	6.5614526253616745
1.3136687047260618	7.2321705102573794
2.634344425218968	7.107971061685065
1.880446251701872	7.267547113460468
-2.262778937819014	-6.787819068219015
3.400257620399386	9.03809709395934
0.41066026406381184	9.179640040657278
-0.2779247904060729	-0.9932433139082277
-0.14685173711932187	0.7762155401366533
0.2345752243399002	9.799095373027686
0.32646784924244665	8.307478190463554
0.025037590125447262	7.979228752007914
-0.2813609850565406	1.3064000675627918
-0.03451645485680288	0.6857463515983306
-0.3141484938192556	-2.588712810100888
2.5145740686216453	8.460717558340667
-2.309984482838507	-5.186101532296368
4.677443124110162	8.709619620906174
0.9213247499418422	8.235129937315259
1.5827571124729185	8.945312305346535
-0.5411646457878889	-0.5866967575901627
5.460621859507698	7.636804843744909
2.0740224721092906	7.364380370002289
3.5581108832696096	8.191824451205944
-1.5234362643105128	-4.217737258463601
0.08131065151763694	8.000464909500607
-1.6172359921847592	-3.4603307122199274
3.190247489121364	10.734032251051165
2.715379988876879	7.449329118496287
5.9475620807678435	8.985769653316707
1.1874095142998533	8.72246308735715
-0.627569790322106	-1.8271532915240645
0.9050219697874754	8.219531821553643
2.355408889514413	7.5796341445013
-1.0561287154304542	-3.8373559527046757
-0.1780086909402263	-0.8669068171411203
3.002482116192178	8.904195645027471
4.102865329657597	8.35009985207166
-0.9874385209324406	-3.8014965681212063
1.8346584195539033	7.286440160813725
0.20177626160083384	7.356725423936584
1.5040042203363915	9.670014249638433
8.029837736953025	8.634172496305151
4.109852281811189	6.6020199575001115
0.8818679013546405	8.98659619130073
-1.9491649447575794	-5.139066461766368
2.440599403732647	7.14277142564181
1.73042429896074	8.130116464817139
0.576062948564875	10.01475651389347
0.08139204353615903	7.81727992253228
-1.2564896905876992	-4.9204362385880085
-1.1419499875546295	-2.9689770714454347
-1.8819174794794251	-7.707233963433023
-1.1484878964781995	-3.305322786855862
-0.19064799767282925	-0.6547565667836183
2.2733349357643204	8.132013910523673
0.3476572556695502	6.675561370078413
-0.6973801232473158	-1.889403473811815
0.0700888325209249	8.39677686781798
-0.9706276905273745	-2.777192012642077
1.0647797781803794	7.066280189117646
-2.5262380181219126	-6.394732001188894
1.047733516037592	6.793994758029095
-0.7237225319565612	-2.1371183619526906
-0.7231363567332969	-1.155891729697558
2.0720840300379293	7.543052940691984
-0.21823296900091593	-0.638842642124501
-1.2350771679677615	-2.121285838636319
3.325123070238171	8.176747864626861
4.1334474626805555	8.011035882069711
1.238006054667696	8.711570063925294
2.401842256676439	6.424391986196508
0.47867446344769393	7.595303830256244
0.4709033970714195	8.67447954903474
0.6714649039900695	6.503170210765203
1.7394256556125058	7.515572304492943
-0.9139849561436406	-2.261145498938951
4.0315469958670995	6.387733760145258
0.4488662998674723	8.504188629042702
2.124994838055126	8.67314607017987
0.5432399542556037	8.02842108983192
0.3127917215074536	7.555089990932755
0.8585725211430588	6.8558496812569985
-3.5364506070965183	-10.702650984713761
0.8647156964947919	6.443735837075812
-1.4670763480631321	-5.041994252274636
-0.4826317785537102	-0.5685372776144687
-0.761233371536042	-1.8194094001200227
1.5403761894109795	7.8000360131656326
6.034363650765123	8.073318505234058
1.5169343820647367	8.470687585539519
2.8209579810664165	8.706313258326388
5.022677594609164	8.27939579211855
-1.4674902255925408	-5.036364695196014
-1.7462518277617494	-4.855898314417733
0.6763354994956978	7.116537263323718
2.430454859447821	8.52445008398344
3.7139602552336823	6.9575477689309135
0.49863625451708327	8.53859935347136
5.0976329351724825	8.049627738346116
2.7680674665466567	8.980181102674434
-1.5786766510651096	-5.841726879642662
2.260467804631743	8.443880309464946
1.4846945161938385	8.096848742069438
-0.1298901787823885	1.172800893565264
1.538379588363985	9.512690535767128
0.9401277351437266	8.01546775355689
1.105217160115846	7.723093150218212
-0.4459630687229914	-0.48721198503241947
2.059765168264639	6.7689333397506015
0.7613658602969047	9.96271774919012
-1.4495051485153456	-2.69000450427321
2.170891158676544	9.02478644482286
2.7617317614593047	7.985138614254311
-2.003447753734627	-5.917984638426472
-2.5004561347487666	-5.194136532503249
0.8274175699367163	8.560843077756225
0.08191512766120324	7.323432434197229
-0.2909343717382846	-0.207355823771334
1.3004206562315637	9.187721330054291
2.0210286536669786	7.817883636673743
0.866078289235628	7.850392263200152
3.315826378795408	8.06762149912023
-1.419823815272693	-4.613251218297196
0.21564884564599696	9.417086339389435
0.2747485253336316	8.544089113317336
4.326669943970488	9.207448305952028
1.5211756456989187	7.856455291357606
-2.7374480141249786	-7.952523846725843
0.24286569602592833	7.913330865584896
2.412474801050819	7.001329399124765
-2.166268996924991	-7.404544550864776
1.603030444921192	8.758410542208997
1.3446718285573385	6.235944531223701
-2.0737560846890326	-5.7415829674264875
-0.1584062558340582	1.2262940909687439
2.108493841226176	8.054966485227196
4.752300672899578	8.587307366501431
-1.5691801822971745	-5.274673143541288
-3.5675284921760095	-8.683432988940874
-0.11351980396320616	-2.101858125055638
1.6505757172673396	7.823673664714528
0.7325396894218958	8.440020175580601
0.5768290873795621	7.559349995987355
1.903457499972904	9.051702334116845
4.6697440250465005	7.822068154429075
-0.9820404216669987	-2.097918183482053
-0.19702346627318357	0.11101547561161285
3.9577880901109195	8.535090168228091
-4.396493005912427	-13.984904636837763
2.919826250509821	8.707367921221127
2.628443602296546	8.689983216799988
-1.0152843257121114	-3.599852812822718
-1.5704249956523548	-5.109007734221805
2.109400508560321	8.570818189171481
-1.4301842612267257	-4.085600018876882
2.6974214447553644	8.977318406630996
1.5883365803915055	9.131951340727666
4.985437753939648	7.442137473384036
2.818332643629299	7.6865935904059235
0.8867626133578842	10.052713773492421
0.5510063028779559	6.079040828291074
-0.29150215449815176	-1.0318519766559722
-2.432393205162731	-8.094938783565395
-1.2944281122599337	-3.108915350362538
0.4930912296958193	5.867937388011908
1.2426292811478907	6.793777607163897
